City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current_Description
473,Okhotsk,RU,2022-02-05 01:06:47,59.3833,143.3,1.89,72,100,15.77,overcast clouds
474,San Ramon,US,2022-02-05 01:06:28,37.7799,-121.978,62.33,53,0,1.99,haze
475,Catio,GW,2022-02-05 01:06:47,11.2833,-15.25,71.96,83,0,3.44,clear sky
476,Udarnyy,RU,2022-02-05 01:06:48,54.3409,42.8611,18.21,94,100,9.33,light snow
477,Rovaniemi,FI,2022-02-05 01:06:48,66.5,25.7167,20.61,93,100,12.66,light snow
478,Suoyarvi,RU,2022-02-05 01:06:48,62.0833,32.35,11.39,90,100,12.1,light snow
479,Pereslavl-Zalesskiy,RU,2022-02-05 01:06:49,56.7393,38.8563,-1.16,100,100,2.98,overcast clouds
480,Gao,ML,2022-02-05 01:01:53,16.6362,1.637,59.43,14,0,11.97,clear sky
481,Khanpur,PK,2022-02-05 01:06:49,28.6453,70.6567,54.75,50,0,7.74,clear sky
482,Mayo,US,2022-02-05 01:06:50,38.8876,-76.5119,38.41,86,100,10.0,overcast clouds
483,Zhanaozen,KZ,2022-02-05 01:06:50,43.3,52.8,40.15,85,100,9.04,overcast clouds
484,Otane,NZ,2022-02-05 01:06:51,-39.8833,176.6333,67.01,67,78,11.59,broken clouds
485,Kalmunai,LK,2022-02-05 01:06:51,7.4167,81.8167,72.64,81,89,1.7,overcast clouds
486,Sao Joao Da Barra,BR,2022-02-05 01:06:51,-21.6403,-41.0511,76.46,85,96,23.09,overcast clouds
487,Chunskiy,RU,2022-02-05 01:06:52,56.0815,99.6342,8.78,92,100,3.18,overcast clouds
488,Wilmington,US,2022-02-05 01:02:05,34.2257,-77.9447,65.98,88,100,9.22,moderate rain
489,Dhidhdhoo,MV,2022-02-05 01:06:53,6.8833,73.1,81.12,64,89,8.59,overcast clouds
490,Berettyoujfalu,HU,2022-02-05 01:06:53,47.2167,21.55,34.9,76,100,8.5,overcast clouds
491,Hutchinson,US,2022-02-05 01:06:25,38.0608,-97.9298,28.35,64,0,3.44,clear sky
492,Wanning,CN,2022-02-05 01:06:54,18.8003,110.3967,64.15,86,100,9.86,overcast clouds
493,Atherton,GB,2022-02-05 01:06:54,53.5237,-2.4935,42.42,80,16,8.01,few clouds
494,Hami,CN,2022-02-05 01:06:55,42.8,93.45,22.37,37,100,1.28,overcast clouds
495,Jinchang,CN,2022-02-05 01:06:55,38.4953,102.1739,16.92,37,100,3.67,overcast clouds
496,Bambous Virieux,MU,2022-02-05 01:06:56,-20.3428,57.7575,79.21,94,75,14.97,light rain
497,Parambu,BR,2022-02-05 01:06:56,-6.2111,-40.6944,76.78,63,97,3.89,overcast clouds
498,Mungwi,ZM,2022-02-05 01:06:56,-10.1732,31.3694,59.56,96,100,3.47,overcast clouds
499,Sitrah,BH,2022-02-05 01:06:57,26.1547,50.6206,68.0,70,0,3.0,clear sky
500,Abu Samrah,SY,2022-02-05 01:06:57,35.3029,37.1841,42.94,92,6,6.55,clear sky
501,Uaua,BR,2022-02-05 01:06:58,-9.8414,-39.4817,81.57,49,100,13.35,overcast clouds
502,Berlevag,NO,2022-02-05 01:06:58,70.8578,29.0864,22.14,84,100,29.97,light snow
503,Deputatskiy,RU,2022-02-05 01:06:59,69.3,139.9,-28.91,100,62,2.48,broken clouds
504,Aklavik,CA,2022-02-05 01:07:59,68.2191,-135.0107,-24.95,91,6,17.11,clear sky
505,Tazovskiy,RU,2022-02-05 01:07:59,67.4667,78.7,7.16,96,100,6.62,overcast clouds
506,Aksarka,RU,2022-02-05 01:08:00,66.5606,67.7975,-1.73,100,82,2.42,broken clouds
507,Tiznit,MA,2022-02-05 01:08:00,29.5833,-9.5,62.06,32,100,2.17,overcast clouds
508,Garissa,KE,2022-02-05 01:08:01,-0.4536,39.6401,77.52,68,100,6.96,overcast clouds
509,Mufumbwe,ZM,2022-02-05 01:08:01,-13.6833,24.8,63.18,98,99,2.51,overcast clouds
510,Nishihara,JP,2022-02-05 01:08:02,26.1842,127.7558,60.85,57,40,14.97,scattered clouds
511,Marechal Floriano,BR,2022-02-05 01:08:02,-20.4128,-40.6831,66.45,98,100,4.29,overcast clouds
512,Varhaug,NO,2022-02-05 01:08:03,58.6147,5.6457,40.89,68,100,23.69,overcast clouds
513,Adrar,MR,2022-02-05 01:08:03,20.5022,-10.0711,64.65,11,0,9.6,clear sky
514,Jizan,SA,2022-02-05 01:08:04,17.3333,42.6667,77.79,78,0,4.99,clear sky
515,Londoko,RU,2022-02-05 01:08:04,49.0333,131.9833,-4.99,86,100,3.18,overcast clouds
516,Bandarbeyla,SO,2022-02-05 01:08:05,9.4942,50.8122,72.39,75,0,4.27,clear sky
517,Honiara,SB,2022-02-05 01:08:05,-9.4333,159.95,86.22,72,100,6.64,overcast clouds
518,Vanavara,RU,2022-02-05 01:08:05,60.34,102.2797,5.88,95,100,5.79,overcast clouds
519,Tual,ID,2022-02-05 01:08:06,-5.6667,132.75,83.71,78,100,16.96,overcast clouds
520,Mbanza-Ngungu,CD,2022-02-05 01:08:07,-5.25,14.8667,66.76,93,50,2.71,light rain
521,Hailar,CN,2022-02-05 01:08:07,49.2,119.7,-2.29,89,100,5.93,overcast clouds
522,Ust-Maya,RU,2022-02-05 01:08:08,60.4167,134.5333,-24.11,97,91,0.98,overcast clouds
523,Lyubech,UA,2022-02-05 01:08:08,51.7026,30.6569,10.06,98,73,6.29,broken clouds
524,Chipinge,ZW,2022-02-05 01:08:09,-20.1883,32.6236,64.42,90,96,2.66,light rain
525,Jijiga,ET,2022-02-05 01:08:09,9.35,42.8,58.93,17,5,5.68,clear sky
526,Raga,SS,2022-02-05 01:08:09,8.4596,25.678,71.19,18,60,8.79,broken clouds
527,Obo,CF,2022-02-05 01:08:10,5.3998,26.4869,72.52,24,100,4.83,overcast clouds
528,Shenzhen,CN,2022-02-05 01:08:10,22.5455,114.0683,59.14,85,100,6.87,overcast clouds
529,Maua,BR,2022-02-05 01:08:11,-23.6678,-46.4614,75.0,77,95,5.14,overcast clouds
530,Sao Paulo De Olivenca,BR,2022-02-05 01:08:11,-3.3783,-68.8725,73.18,99,100,2.01,light rain
531,Pemberton,CA,2022-02-05 01:08:12,50.3164,-122.8027,42.04,98,100,5.57,overcast clouds
532,Kuytun,RU,2022-02-05 01:08:12,54.3419,101.5036,-6.48,98,100,4.18,overcast clouds
533,Leua,SK,2022-02-05 01:08:13,48.2156,18.6071,38.35,85,100,0.09,overcast clouds
534,Ambilobe,MG,2022-02-05 01:08:13,-13.2,49.05,75.54,92,100,11.07,light rain
535,Hurghada,EG,2022-02-05 01:08:14,27.2574,33.8129,56.21,56,5,14.07,clear sky
536,Petatlan,MX,2022-02-05 01:08:14,17.5167,-101.2667,80.4,74,0,0.54,clear sky
537,Ambon,ID,2022-02-05 01:08:15,-3.6954,128.1814,87.94,66,0,4.61,clear sky
538,Dharchula,IN,2022-02-05 01:08:15,29.85,80.5333,31.26,74,0,9.17,clear sky
539,Bangassou,CF,2022-02-05 01:08:15,4.7413,22.8184,69.37,46,48,3.6,scattered clouds
540,Uyovu,TZ,2022-02-05 01:08:16,-3.2833,31.5258,62.02,98,100,5.41,overcast clouds
541,Shushtar,IR,2022-02-05 01:08:16,32.0455,48.8567,55.69,61,100,8.21,overcast clouds
542,Maneadero,MX,2022-02-05 01:08:09,31.7167,-116.5667,63.1,30,6,3.18,clear sky
543,Callaway,US,2022-02-05 01:08:17,30.153,-85.5699,48.13,95,100,3.0,overcast clouds
544,Taylor,US,2022-02-05 01:08:17,32.3001,-99.8337,33.53,70,0,3.0,clear sky
545,Istisu,AZ,2022-02-05 01:08:18,40.9457,48.0738,34.47,86,74,1.99,broken clouds
546,Richards Bay,ZA,2022-02-05 01:08:18,-28.783,32.0377,71.13,93,100,14.45,moderate rain
547,Matay,EG,2022-02-05 01:08:19,28.419,30.7792,49.89,74,5,8.57,clear sky
548,Polyarnyy,RU,2022-02-05 01:10:26,69.1989,33.4478,12.67,86,100,25.9,light snow
549,Nkongsamba,CM,2022-02-05 01:10:27,4.9547,9.9404,67.23,77,1,2.21,clear sky
550,Gazalkent,UZ,2022-02-05 01:10:27,41.5581,69.7708,26.96,26,100,11.18,overcast clouds
551,Rocha,UY,2022-02-05 01:10:28,-34.4833,-54.3333,66.33,96,3,4.32,clear sky
552,Ngunguru,NZ,2022-02-05 01:10:28,-35.6167,174.5,77.16,82,91,15.39,overcast clouds
553,Worthington,US,2022-02-05 01:10:29,40.0931,-83.018,21.15,85,75,5.75,broken clouds
554,Baruun-Urt,MN,2022-02-05 01:10:29,46.6806,113.2792,-0.63,88,28,7.78,scattered clouds
555,Ati,TD,2022-02-05 01:10:30,13.2154,18.3353,63.03,19,5,14.99,clear sky
556,Qaqortoq,GL,2022-02-05 01:10:30,60.7167,-46.0333,3.81,55,8,21.74,clear sky
557,Banjar,ID,2022-02-05 01:10:30,-8.19,114.9675,82.26,67,66,2.46,broken clouds
558,Aitape,PG,2022-02-05 01:10:31,-3.1374,142.3475,84.11,72,43,7.18,scattered clouds
559,Dudinka,RU,2022-02-05 01:10:31,69.4058,86.1778,-2.11,98,96,5.3,overcast clouds
560,Bad Hersfeld,DE,2022-02-05 01:10:32,50.8667,9.7,38.44,90,100,15.05,overcast clouds
561,Mbaiki,CF,2022-02-05 01:10:32,3.8678,17.9892,70.52,21,100,2.91,overcast clouds
562,Xiamen,CN,2022-02-05 01:10:05,24.4798,118.0819,52.25,75,86,17.2,overcast clouds
563,Antsohihy,MG,2022-02-05 01:10:33,-14.8796,47.9875,71.8,99,100,2.37,moderate rain
564,Asosa,ET,2022-02-05 01:10:33,10.0667,34.5333,62.1,23,93,6.67,overcast clouds
565,At-Bashi,KG,2022-02-05 01:10:34,41.1702,75.8106,-5.42,77,14,4.72,few clouds
566,Vestmannaeyjar,IS,2022-02-05 01:10:34,63.4427,-20.2734,32.02,66,100,30.4,snow
567,Acapulco,MX,2022-02-05 01:10:34,16.8634,-99.8901,78.62,73,20,0.0,few clouds
568,Olinda,BR,2022-02-05 01:10:35,-8.0089,-34.8553,82.13,65,40,6.91,scattered clouds
569,Mackay,AU,2022-02-05 01:10:35,-21.15,149.2,84.69,71,89,21.43,overcast clouds
570,Nakonde,ZM,2022-02-05 01:10:36,-9.3421,32.745,57.36,98,100,3.31,light rain
571,Skorodnoye,RU,2022-02-05 01:10:36,51.071,37.2276,17.49,97,63,8.01,broken clouds
572,Charters Towers,AU,2022-02-05 01:10:37,-20.1,146.2667,83.1,52,8,12.97,clear sky
573,Phan Thiet,VN,2022-02-05 01:07:25,10.9333,108.1,78.33,63,100,9.26,overcast clouds
574,Pokrovsk,UA,2022-02-05 01:10:37,48.282,37.1758,14.81,98,99,7.11,overcast clouds
575,Lorengau,PG,2022-02-05 01:10:38,-2.0226,147.2712,84.85,63,99,7.16,overcast clouds
576,Osypenko,UA,2022-02-05 01:10:38,46.9136,36.8253,28.83,83,38,11.05,scattered clouds
577,Humberto De Campos,BR,2022-02-05 01:10:39,-2.5983,-43.4611,75.13,94,100,4.99,moderate rain
578,Spremberg,DE,2022-02-05 01:10:39,51.5697,14.3736,41.2,81,100,17.22,overcast clouds
579,Barao De Melgaco,BR,2022-02-05 01:10:40,-16.1944,-55.9675,81.12,87,76,4.12,broken clouds
580,Kalianget,ID,2022-02-05 01:10:40,-7.05,113.9333,81.88,78,89,7.74,overcast clouds
581,Kushiro,JP,2022-02-05 01:09:21,42.975,144.3747,23.0,74,11,3.22,few clouds
582,Pochutla,MX,2022-02-05 01:10:41,15.7432,-96.4661,80.82,71,0,5.53,clear sky
583,Marigot,MF,2022-02-05 01:10:41,18.0667,-63.0833,73.18,83,20,6.91,few clouds
584,Cockburn Town,TC,2022-02-05 01:10:42,21.4612,-71.1419,75.16,64,40,11.5,scattered clouds
585,Litovko,RU,2022-02-05 01:10:42,49.2361,135.1742,-0.58,92,100,1.77,overcast clouds
586,Nabire,ID,2022-02-05 01:10:42,-3.3667,135.4833,84.56,69,100,2.73,overcast clouds
587,Uzunovo,RU,2022-02-05 01:10:43,54.5386,38.6173,3.85,98,65,7.74,broken clouds
588,Port Shepstone,ZA,2022-02-05 01:10:43,-30.7414,30.455,70.27,91,100,7.31,moderate rain
589,Le Mans,FR,2022-02-05 01:10:09,48.0,0.2,33.62,93,12,2.3,few clouds
590,Timra,SE,2022-02-05 01:10:44,62.487,17.3257,28.11,100,39,2.3,fog
591,Iquique,CL,2022-02-05 01:07:15,-20.2208,-70.1431,66.24,77,87,2.64,overcast clouds
592,Caravelas,BR,2022-02-05 01:10:44,-17.7125,-39.2481,77.2,85,100,7.23,overcast clouds
593,Tuyen Quang,VN,2022-02-05 01:10:45,21.8233,105.2181,56.44,75,100,1.3,overcast clouds
594,Taltal,CL,2022-02-05 01:10:45,-25.4,-70.4833,68.92,70,0,3.87,clear sky
595,Snezhnogorsk,RU,2022-02-05 01:11:46,69.1933,33.2531,11.98,86,100,22.82,overcast clouds
596,Ust-Nera,RU,2022-02-05 01:11:46,64.5667,143.2,-16.87,80,96,1.41,overcast clouds
597,Severodvinsk,RU,2022-02-05 01:11:47,64.5635,39.8302,-9.29,96,87,9.1,overcast clouds
598,Half Moon Bay,US,2022-02-05 01:11:47,37.4636,-122.4286,64.58,52,0,5.75,haze
599,La Asuncion,VE,2022-02-05 01:11:47,11.0333,-63.8628,75.87,82,0,12.33,clear sky
600,Bondo,CD,2022-02-05 01:11:48,3.8146,23.6866,70.74,51,100,1.43,overcast clouds
601,Capalayan,PH,2022-02-05 01:11:48,9.7406,125.5444,78.91,85,100,13.98,overcast clouds
602,Port Macquarie,AU,2022-02-05 01:11:49,-31.4333,152.9167,74.89,58,97,14.03,overcast clouds
603,Ust-Kut,RU,2022-02-05 01:11:49,56.7938,105.7672,2.84,99,100,3.58,overcast clouds
604,Aksha,RU,2022-02-05 01:11:50,50.2814,113.2867,3.67,81,97,7.63,overcast clouds
605,Yichun,CN,2022-02-05 01:11:50,47.7,128.9,-6.25,91,100,3.42,overcast clouds
606,Lons-Le-Saunier,FR,2022-02-05 01:11:51,46.75,5.75,44.24,99,100,2.3,overcast clouds
607,Pottsville,US,2022-02-05 01:11:51,40.6857,-76.1955,29.12,90,100,11.27,overcast clouds
608,Cayenne,GF,2022-02-05 01:11:52,4.9333,-52.3333,80.1,88,75,3.0,broken clouds
609,Port Moresby,PG,2022-02-05 01:09:24,-9.4431,147.1797,85.66,66,58,13.0,broken clouds
610,Iranshahr,IR,2022-02-05 01:07:17,27.2025,60.6848,58.28,18,0,1.97,clear sky
611,Mont-Dore,NC,2022-02-05 01:11:52,-22.2833,166.5833,91.38,73,100,5.88,overcast clouds
612,Hede,CN,2022-02-05 01:11:53,33.7681,120.2517,33.44,36,0,11.77,clear sky
613,Shar,KZ,2022-02-05 01:11:53,49.5886,81.0453,-7.78,90,5,6.49,clear sky
614,Zhigalovo,RU,2022-02-05 01:11:54,54.8097,105.1578,4.05,99,100,2.39,overcast clouds
615,Cavalcante,BR,2022-02-05 01:11:54,-13.7975,-47.4583,69.78,87,86,2.1,moderate rain
616,Bhind,IN,2022-02-05 01:11:55,26.5642,78.7883,47.71,88,0,1.1,clear sky
617,A Coruna,ES,2022-02-05 01:11:55,43.3713,-8.396,50.58,92,75,1.99,broken clouds
618,Lixourion,GR,2022-02-05 01:11:56,38.2019,20.4314,50.49,78,32,7.47,scattered clouds
619,Roebourne,AU,2022-02-05 01:11:56,-20.7833,117.1333,91.35,54,12,16.31,few clouds
620,Jalalabad,AF,2022-02-05 01:11:56,34.4265,70.4515,41.92,27,0,2.86,clear sky
621,Avera,US,2022-02-05 01:11:57,33.194,-82.5271,54.28,85,100,10.16,overcast clouds
622,Roald,NO,2022-02-05 01:11:57,62.5833,6.1333,39.34,65,75,33.38,light intensity shower rain
623,Mahina,PF,2022-02-05 01:11:58,-17.5065,-149.489,85.77,62,40,19.57,light rain
624,Debre Birhan,ET,2022-02-05 01:11:58,9.6833,39.5333,47.86,21,75,4.34,broken clouds
625,Marondera,ZW,2022-02-05 01:11:59,-18.1853,31.5519,57.34,98,100,4.56,overcast clouds
626,Havre-Saint-Pierre,CA,2022-02-05 01:11:59,50.2334,-63.5986,2.21,78,100,14.03,overcast clouds
627,Pinhal Novo,PT,2022-02-05 01:12:00,38.6311,-8.9138,54.21,85,78,6.87,broken clouds
628,Asmar,AF,2022-02-05 01:12:00,35.0333,71.3581,37.22,24,0,10.65,clear sky
629,Ntchisi,MW,2022-02-05 01:12:00,-13.5278,33.9149,59.25,88,100,5.68,overcast clouds
630,Oranjemund,NA,2022-02-05 01:12:01,-28.55,16.4333,63.27,87,2,11.36,clear sky
631,Vestmanna,FO,2022-02-05 01:12:01,62.1564,-7.1664,34.72,48,75,17.27,broken clouds
632,Siderno,IT,2022-02-05 01:12:02,38.2779,16.302,54.84,51,92,5.01,overcast clouds
633,Bara,NG,2022-02-05 01:12:02,10.3744,10.7288,63.59,22,0,8.01,clear sky
634,Skibbereen,IE,2022-02-05 01:12:02,51.55,-9.2667,48.11,74,86,12.68,overcast clouds
635,Adre,TD,2022-02-05 01:12:03,13.4667,22.2,59.18,22,2,19.84,clear sky
636,San Francisco,US,2022-02-05 01:10:51,37.7749,-122.4194,63.93,54,20,1.01,few clouds
637,Nuuk,GL,2022-02-05 01:09:27,64.1835,-51.7216,7.41,85,100,6.91,light snow
638,Iralaya,HN,2022-02-05 01:12:04,15.0,-83.2333,77.09,81,7,7.27,clear sky
639,Agutaya,PH,2022-02-05 01:12:04,11.148,120.9417,79.47,81,93,27.96,overcast clouds
640,Leshukonskoye,RU,2022-02-05 01:12:05,64.8989,45.7622,-10.35,100,99,3.91,overcast clouds
641,Nouadhibou,MR,2022-02-05 01:12:05,20.931,-17.0347,66.13,73,0,10.51,clear sky
642,Muncar,ID,2022-02-05 01:12:06,-8.4333,114.3333,76.96,83,95,2.66,overcast clouds
643,Visnes,NO,2022-02-05 01:13:06,59.3556,5.2242,41.22,81,75,21.85,broken clouds
644,Tondi,IN,2022-02-05 01:13:06,9.7333,79.0167,78.66,73,83,3.11,broken clouds
645,Wagar,SD,2022-02-05 01:13:07,16.1525,36.2032,66.09,59,5,12.88,clear sky
646,Ipixuna,BR,2022-02-05 01:13:07,-1.7625,-48.8043,76.95,98,100,3.96,overcast clouds
647,Horki,BY,2022-02-05 01:13:08,54.2861,30.9842,2.68,100,100,7.23,overcast clouds
648,Whitefish,US,2022-02-05 01:10:19,48.4111,-114.3376,38.37,85,100,0.0,overcast clouds
649,Mount Pleasant,US,2022-02-05 01:13:08,32.7941,-79.8626,66.34,98,100,4.0,overcast clouds
650,Korla,CN,2022-02-05 01:13:09,41.7597,86.1469,24.87,46,100,5.77,overcast clouds
651,Jackson,US,2022-02-05 01:11:41,42.4165,-122.8345,52.16,56,0,0.0,clear sky
652,Penzance,GB,2022-02-05 01:13:09,50.1186,-5.5371,46.76,68,6,16.62,clear sky
653,Gigant,RU,2022-02-05 01:13:10,46.5066,41.3419,31.75,96,100,7.09,snow
654,Bani,DO,2022-02-05 01:13:10,18.2833,-70.3333,73.74,76,2,14.88,clear sky
655,Yenagoa,NG,2022-02-05 01:13:11,4.9247,6.2642,77.76,85,6,3.33,clear sky
656,Redwater,US,2022-02-05 01:13:11,33.3582,-94.2544,33.01,96,44,5.3,scattered clouds
657,Do Gonbadan,IR,2022-02-05 01:13:11,30.3586,50.7981,54.81,81,67,5.64,broken clouds
658,Kattivakkam,IN,2022-02-05 01:13:12,13.2167,80.3167,78.08,88,85,3.58,overcast clouds
659,Sunrise Manor,US,2022-02-05 01:13:12,36.2111,-115.0731,56.71,20,0,6.91,clear sky
660,Xiongyue,CN,2022-02-05 01:13:13,40.1774,122.1228,16.38,59,0,12.86,clear sky
661,Coquimbo,CL,2022-02-05 01:13:01,-29.9533,-71.3436,64.13,82,0,3.44,clear sky
662,Buraydah,SA,2022-02-05 01:13:13,26.326,43.975,55.22,35,0,9.1,clear sky
663,Ruston,US,2022-02-05 01:12:38,32.5232,-92.6379,32.9,84,100,5.95,overcast clouds
664,Kem,RU,2022-02-05 01:13:14,64.9555,34.5793,12.4,88,100,16.37,overcast clouds
665,Misato,JP,2022-02-05 01:13:14,35.8346,139.8743,47.05,37,35,12.75,scattered clouds
666,Karasjok,NO,2022-02-05 01:13:15,69.4719,25.5112,12.31,93,100,21.92,light snow
667,Ponta Delgada,PT,2022-02-05 01:13:15,37.7333,-25.6667,59.5,77,40,8.05,scattered clouds
668,Berkak,NO,2022-02-05 01:13:16,62.825,10.0118,24.78,87,100,8.52,light snow
669,Kropotkin,RU,2022-02-05 01:13:16,45.4375,40.5756,30.24,95,99,13.35,light snow
670,Igarka,RU,2022-02-05 01:13:17,67.4667,86.5833,6.57,96,100,9.57,light snow
671,Iqaluit,CA,2022-02-05 01:13:17,63.7506,-68.5145,-24.41,91,100,1.88,overcast clouds
672,Waterloo,CA,2022-02-05 01:10:24,43.4668,-80.5164,13.32,92,100,4.0,overcast clouds
673,Bereda,ES,2022-02-05 01:13:18,43.2686,-7.5406,46.0,100,100,5.17,overcast clouds
674,Marovoay,MG,2022-02-05 01:13:18,-16.1,46.6333,80.74,92,100,7.25,moderate rain
675,Galesburg,US,2022-02-05 01:13:19,40.9478,-90.3712,16.02,72,0,5.01,clear sky
676,Eskisehir,TR,2022-02-05 01:13:19,39.7767,30.5206,19.31,93,0,2.3,clear sky
677,Alyangula,AU,2022-02-05 01:13:20,-13.8483,136.4192,76.87,100,100,8.05,light rain
678,Kupang,ID,2022-02-05 01:13:20,-10.1667,123.5833,82.35,78,39,8.14,scattered clouds
679,Soyo,AO,2022-02-05 01:13:20,-6.1349,12.3689,77.04,82,59,4.59,broken clouds
680,Bhandara,IN,2022-02-05 01:13:21,21.1667,79.65,50.59,38,10,4.27,clear sky
681,Leh,IN,2022-02-05 01:13:21,34.1667,77.5833,-7.35,90,100,3.89,overcast clouds
682,Hanmer Springs,NZ,2022-02-05 01:13:22,-42.5167,172.8167,52.21,98,100,3.71,overcast clouds
683,Minden,DE,2022-02-05 01:13:22,52.2833,8.9167,41.04,89,92,14.97,overcast clouds
684,Pontianak,ID,2022-02-05 01:13:22,-0.0333,109.3333,76.98,88,20,2.3,few clouds
685,Dimitrie Cantemir,RO,2022-02-05 01:13:23,46.5078,28.0547,30.83,65,22,3.0,few clouds
686,Zakamensk,RU,2022-02-05 01:13:23,50.3741,103.2863,-8.64,97,24,3.78,few clouds
687,Taucha,DE,2022-02-05 01:13:24,51.3833,12.4833,40.98,78,40,1.99,scattered clouds
688,Kokopo,PG,2022-02-05 01:13:24,-4.352,152.2633,85.78,58,23,10.69,few clouds
689,Vanimo,PG,2022-02-05 01:14:25,-2.6741,141.3028,84.7,70,77,6.04,broken clouds
690,Craig,US,2022-02-05 01:14:25,40.5153,-107.5464,21.15,53,0,0.0,clear sky
691,Mauganj,IN,2022-02-05 01:14:26,24.6833,81.8833,50.02,68,0,3.49,clear sky
692,North Bend,US,2022-02-05 01:14:26,43.4065,-124.2243,51.94,93,100,3.44,overcast clouds
693,Harboore,DK,2022-02-05 01:14:26,56.6175,8.1807,37.22,73,62,25.26,broken clouds
694,Tomatlan,MX,2022-02-05 01:14:27,19.9333,-105.25,72.79,63,5,4.34,clear sky
695,Kristiansund,NO,2022-02-05 01:14:27,63.1115,7.732,38.05,70,75,27.63,light rain
696,Maues,BR,2022-02-05 01:14:28,-3.3836,-57.7186,73.42,94,100,2.01,overcast clouds
697,San Juan,AR,2022-02-05 01:14:08,-31.5375,-68.5364,80.44,27,0,7.96,clear sky
698,Koumac,NC,2022-02-05 01:14:28,-20.5667,164.2833,81.79,82,100,14.09,moderate rain
699,Gombe,NG,2022-02-05 01:14:29,10.2897,11.1673,65.1,21,0,9.69,clear sky
700,Nyrob,RU,2022-02-05 01:14:29,60.733,56.7202,8.89,96,100,3.94,overcast clouds
701,Valley,US,2022-02-05 01:14:30,45.1277,-116.1262,21.61,79,100,7.9,overcast clouds
702,Ladario,BR,2022-02-05 01:12:45,-19.0047,-57.6017,78.85,74,3,2.91,clear sky
703,Silver City,US,2022-02-05 01:10:33,32.7701,-108.2803,31.68,32,0,8.99,clear sky
704,Manokwari,ID,2022-02-05 01:14:31,-0.8667,134.0833,82.71,70,100,7.4,overcast clouds
705,Esso,RU,2022-02-05 01:14:31,55.9333,158.7,13.78,90,100,4.05,overcast clouds
706,Ulety,RU,2022-02-05 01:14:31,51.3572,112.4849,-2.99,96,99,4.68,overcast clouds
707,Antofagasta,CL,2022-02-05 01:11:52,-23.65,-70.4,73.22,59,7,7.02,clear sky
708,Flinders,AU,2022-02-05 01:14:32,-34.5833,150.8552,74.17,62,80,10.0,broken clouds
709,Neiafu,TO,2022-02-05 01:14:33,-18.65,-173.9833,77.68,100,75,4.61,light rain
